project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp,historical_obs_count,avg_progress_historical,progress_trend,cost_increase_rate,target_next_progress,target_next_expenditure,target_progress_change
618927,7,2026-05,4L of Moradabad-Thakurdwara-Kashipur Section from Km. 0.000 to Km. 38.77 of NH- 734 Pkg-II,National Highways Authority of India [NHAI] -) (10671,618927,,,Uttar Pradesh,10/2022,03/2026,06/2027,2006.82,1890.05,919.25,49.64,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.855900,3,44.556666666666665,6.509999999999998,0.0,52.68,969.49,3.039999999999999
618929,7,2026-05,4L of Moradabad western side spur connecting NH-734 & NH-24 from Km. 0.000 to Km. 33.200 Pkg-I,National Highways Authority of India [NHAI] -) (10673,618929,,,Uttar Pradesh,11/2022,09/2025,10/2026,1841.92,1843.54,996.0,79.96,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.856057,3,75.60000000000001,3.9000000000000057,0.0,81.48,1120.76,1.5200000000000102
618959,6,2026-05,4L Prayagraj Greenfield By-pass from design Km 50860 near Nibi Kala Uperhar to design Km 64763 on NH-19 near Khodaypur Kasgaon including Interchange loop at NH-19,National Highways Authority of India [NHAI] N24002106) (-,618959,,,Uttar Pradesh,08/2023,03/2025,,1017.99,427.54,406.6,100.0,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.856304,5,99.6,1.0,0.0,,,
618960,8,2026-05,4 Lane Inner Ring Road around Allahabad City Pkg-2 Prayagraj Southern Bypass 43.200 - 50.860,National Highways Authority of India [NHAI] N24002105) (10694,618960,,,Uttar Pradesh,08/2023,06/2026,06/2027,1377.51,1007.62,425.91,42.76,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.856471,5,41.104,3.259999999999998,0.0,44.64,447.26,1.8800000000000026
618961,8,2026-05,4 Lane Inner Ring Road around Allahabad City Pkg-1 Prayagraj Southern Bypass 34.400 43.200,National Highways Authority of India [NHAI] -) (-,618961,,,Uttar Pradesh,02/2025,12/2027,12/2027,775.94,498.97,21.22,9.18,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.856643,4,2.47,4.44,0.0,18.5,42.97,9.32
618968,8,2026-05,6L access control Greenfield highway of Vill-Khyawari to Vill-Latifpur at Saharanpur Bypass from Km. 82.000 to Km. 119.790 Pkg-4,National Highways Authority of India [NHAI] N24001735) (10698,618968,,,Uttar Pradesh,03/2021,09/2024,06/2026,1428.19,1439.35,1221.16,97.5,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.856812,5,91.6,28.5,0.0,99.24,1394.44,1.7399999999999949
618970,8,2026-05,6L access control Greenfield highway of Vill-Lohadda to Vill-Karaunda Mahajan from Km. 27.000 to Km. 56.500 Pkg-2,National Highways Authority of India [NHAI] N24001734) (10700,618970,,,Uttar Pradesh,03/2021,09/2024,06/2026,1335.45,1335.38,1021.32,92.89,FlashReport_May2026_page155_table0.csv,155,2026-08-28T21:13:52.856963,5,86.356,30.89,0.0,98.06,1253.61,5.170000000000002
619162,7,2026-05,4L of Najibabad Bypass from Km. 105.423 to Km. 118.373 excluding 2.45 Km. of NH- 74 Bypass of NH-119,National Highways Authority of India [NHAI] N24001753) (11817,619162,,,Uttar Pradesh,01/2022,06/2024,05/2026,578.02,566.9,438.88,100.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.858549,4,100.0,0.0,0.0,100.0,440.68,0.0
619168,7,2026-05,6L access controlled Greenfield highway of Junction of EPE Vill.-Mavikalan to Vill.- Lohadda from Km. 0.000 to Km. 27.000 Pkg-1,National Highways Authority of India [NHAI] N24001733) (11822,619168,,,Uttar Pradesh,03/2021,09/2024,06/2026,1602.48,1497.94,1215.08,99.11,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.858776,4,99.055,0.10999999999999943,0.0,99.29,1419.77,0.18000000000000682
619308,6,2026-05,6L access-controlled highway from Ganeshpur tonear Mohand of Ganeshpur Dehradun section from Km.0 to Km.8.3 of NH-72A Package-1,NHAI -) (12098,619308,,,Uttar Pradesh,11/2020,10/2023,07/2026,836.24,835.74,808.76,98.92,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.859249,2,98.92,0.0,0.0,98.92,811.84,0.0
617888,7,2026-05,Landslide treatment work on NH 58 from Kodiyala Km. 266.130 to Devprayag Km. 296.925 10 location under EPC mode in the State of Uttarakhand on EPC Mode,MoRTH -) (-,617888,,,Uttarakhand,01/2023,02/2025,06/2026,192.54,192.54,0.0,99.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.859445,3,95.66666666666667,10.0,0.0,99.0,0.0,0.0
617889,7,2026-05,Treatment of landslide zone from location no. 01 to 28 km 62.860 to 152.750 on NH- 12509 in the State of Uttarakhand under EPC mode in NHO Annual Plan 2022-23,MoRTH -) (-,617889,,,Uttarakhand,11/2022,06/2024,06/2026,192.22,192.22,0.0,98.5,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.859639,3,95.33333333333333,5.0,0.0,98.5,0.0,0.0
617890,8,2026-05,Construction of Champawat Bypass with two lane with paved shoulder configuration starting from existing chainage 121.700 to existing chainage 129.450 Design Length 9.847 of NH-125 in District-Champawat in the state of Uttrakhand on EPC mode.,MoRTH -) (-,617890,,,Uttarakhand,02/2025,12/2027,,220.89,220.89,0.0,8.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.859851,4,1.325,5.0,0.0,8.0,0.0,0.0
617929,8,2026-05,Construction of 2 lane with paved shoulder of Kund Bypass from Design Km 35.130 to Km 47.700 existing Km 33.130 to Km 41.260 of NH-109 in the State of Uttarakhand,MoRTH N24000781) (-,617929,,,Uttarakhand,02/2018,05/2020,12/2026,247.41,247.41,110.98,73.5,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.860045,5,73.2,0.5,0.0,73.5,114.6,0.0
617967,7,2026-05,Construction of Rudraprayag tunnel of length 900.30 MTR including approaches and one major bridge on river Alaknanda connecting NH-107/old-109 to NH-07old-58 on EPC mode in the state of Uttarakhand.,MoRTH -) (-,617967,,,Uttarakhand,02/2021,07/2025,05/2026,251.88,251.88,0.0,99.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.860243,3,98.0,3.0,0.0,99.0,0.0,0.0
617968,8,2026-05,Construction & Widening Including Augustmuni Bypass Ch-16.545 to Ch - 19.890 to 2L/PS from Km 16.545-Km 33.130 & 45.980 -57.975 Augustmuni to Kund & Guptkashi to Sitapur on NH 109 in UK,MoRTH N24000779) (-,617968,,,Uttarakhand,03/2017,02/2020,03/2024,418.89,418.89,422.72,95.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.860437,5,95.0,0.0,0.0,95.0,0.0,0.0
617970,6,2026-05,Reconstruction of existing 2 L/IL to 2L with paved shoulder from existing km 52.200 to 92.880 of NH-,MoRTH N24000775) (-,617970,,,Uttarakhand,10/2016,06/2019,10/2023,282.08,282.08,166.13,100.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.860609,5,100.0,0.0,0.0,,,
617974,8,2026-05,Rehabilitation and upgradation of 2 lane with paved shoulder from existing km. 195.175 to km. 220.000 Design Chainage km71.300 to Km. 95.947 Excluding existing chainage Km 200.300 to Km 202.400 Design chainage Km 76.400 to Km 78.400 on Dharasu to Yamunotri Road of NH- 134 Old NH-94,MoRTH -) (-,617974,,,Uttarakhand,05/2025,04/2028,,344.73,344.73,0.0,23.38,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.860833,4,15.89,6.780000000000001,0.0,53.74,0.0,30.360000000000003
617975,6,2026-05,Rehabilitation and upgradation to 2 lane with paved shoulder configuration from km 122.00 Dharasu Bend to km 147.230 Silkyara Bend of NH-94 in the state of Uttarakhand,MoRTH N24000820) (-,617975,,,Uttarakhand,03/2017,11/2019,07/2024,237.79,237.79,79.56,100.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.861007,5,100.0,0.0,0.0,,,
618039,8,2026-05,Widening to 2 Lane from Existing Chainage Km 74.700 Km 100.660 Design Chainage Km 53.365 to Km 78.785 on NH- 507 in the State of Uttarakhand.,MoRTH -) (-,618039,,,Uttarakhand,01/2024,04/2028,,346.82,346.82,0.0,30.29,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.861184,4,21.57,15.64,0.0,31.75,0.0,1.4600000000000009
618040,7,2026-05,Rehabilitation and Upgradation to Two lanes with Paved Shoulders configuration and Strengthening from Km 175.00 to Km 196.00 Gumkhal to Satpuli of NH-119 New NH- 534 in the State of Uttarakhand under NHO Annual Plan 2021-22 under EPC mode,MoRTH -) (-,618040,,,Uttarakhand,03/2022,01/2027,,452.81,452.81,0.0,42.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.861417,3,42.0,0.0,0.0,42.0,0.0,0.0
618041,8,2026-05,Rehabilitation and upgrading to two lanes with paved shoulders and Strengthening of Kotdwar-Pauri-Srinagar road section from Km 232.00 to 274.470 on NH-119 New 534 Paidul to Srinagar in the State of Uttarakhand on EPC Mode under NHO Annual Plan 2021-22.,MoRTH -) (-,618041,,,Uttarakhand,02/2022,12/2027,,299.31,299.31,0.0,2.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.861628,4,1.0,2.0,0.0,2.0,0.0,0.0
618119,7,2026-05,Rehabilitation and up-gradation to 2-lane configuration of Bageshwar to Kangarchina road from km 129.600 to Km 161.600 Existing Chainage 136.00 to Km 169.00 of NH- 309Ain the State of Uttarakhand Package-IV under NHO Annual Plan 2021-22,MoRTH -) (-,618119,,,Uttarakhand,03/2022,02/2027,,472.23,472.23,0.0,60.0,FlashReport_May2026_page156_table0.csv,156,2026-08-28T21:13:52.861833,3,54.666666666666664,8.0,0.0,65.0,0.0,5.0
618207,7,2026-05,Widening to 2-lane with Hard Shoulder configuration of Mana Ch. 0.00 to Mana Pass Ch. 50.987 road on NH-07 under Bharatmala Pariyojna in the state of Uttarakhand under Annual Plan 2022-23 length 50.987,MoRTH -) (10213,618207,,,Uttarakhand,10/2022,10/2027,10/2028,573.96,573.96,0.0,20.78,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.862850,3,20.52,0.7800000000000011,0.0,21.03,0.0,0.25
618208,5,2026-05,Construction and upgradation of existing road to 2-lane with paved shoulder from existing chainage Km 509.725 to Km 528.000 design chainage Km 490.550 to Km 507.850 of NH-58 new NH-07 Benakuli bend to Mana Village in EPC mode under Chardham Programme in the State of Uttarakhand.,MoRTH -) (-,618208,,,Uttarakhand,02/2019,10/2021,,180.1,180.1,0.0,95.0,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.863068,3,95.0,0.0,0.0,,,
618209,7,2026-05,Construction & up gradation of existing road to 2-Lane with paved shoulder from existing chainage km 468000 to km 489350 Design Chainage km 465150 to km 471500 of NH-07 Old NH-58 including Joshimath bypass on EPC mode in the state of Uttarakhand Length 6.35 km,MoRTH -) (-,618209,,,Uttarakhand,03/2022,09/2025,08/2027,258.85,258.85,0.0,35.6,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.863268,3,34.733333333333334,2.6000000000000014,0.0,37.23,0.0,1.6299999999999955
618210,7,2026-05,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode Length-35.605 Km CA No EPC/MORT&H/HRK/01/2021-22,MoRTH -) (10214,618210,,,Uttarakhand,09/2020,12/2023,06/2026,603.92,603.92,0.0,81.17,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.863464,3,79.11333333333333,6.170000000000002,0.0,81.17,0.0,0.0
618211,7,2026-05,Improvement/construction of 2-lane with paved shoulder of Askote Llipulekh road from Tawaghat village to Budhi village design km. 56935 to km 95748 and from end of Tunnel portal to Kali Mandir design km 113828 to km. 133078 [total design length 58.063 km] under project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna on EPC Mode,MoRTH -) (10215,618211,,,Uttarakhand,05/2022,11/2026,11/2026,649.6,649.6,0.0,29.72,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.863649,3,27.813333333333333,5.719999999999999,0.0,30.76,0.0,1.0400000000000027
618212,8,2026-05,"STABILIZATION OF LAND SLIDE AND SLOPE PROTECTION AT KM 11.00 TO KM 11.08, 29,730 KM TO 30,060 KM, 30,400 KM TO 31,060 KM, 34,750 KM TO 35,300 KM, 38,950 KM TO 39,030 KM & 39,460 KM TO 39,540 KM TWO LOC CLUBBED, KM 40,400 TO KM 40,650, KM 43,500 KM 43,680, 52,460 RISHIKESH - DHARASU ROAD NH-94 ON EPC MODE IN THE STATE OF UTTARAKHAND. NOSE OF LAND SLIDE - 12 NOS",MoRTH -) (-,618212,,,Uttarakhand,01/2024,04/2027,,197.26,197.26,0.0,22.0,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.863872,4,7.53,15.06,0.0,22.0,0.0,0.0
618213,7,2026-05,Rehabilitation and Upgradation of road Rishikesh Dharasu Old NH-94 with 2-lane with paved shoulder from km 76.000 to km 110.000 Design Chainage from km 74.733 to km 107.347 32.614 km including construction of Kamand re-alignment from existing Chainage Km 105.200 to Km 108.600 design chainage Km 103.436 to Km 105.949 - total length 2513 mtrs and land slide treatment work between design chainage Km 73.800 to Km 74.00 200m on EPC mode under improvement to NH connectivity to Chardham in,MoRTH -) (-,618213,,,Uttarakhand,03/2018,01/2021,01/2026,273.76,273.76,0.0,96.46,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.864115,3,96.30666666666666,0.45999999999999375,0.0,96.46,0.0,0.0
618214,7,2026-05,Rehabilitation and upgradation to 2 lane / 2 lane with paved shoulder configuration for design chainage km 107.347 to km 129.208 & km 133.878 to km 138.570 existing chainage km 110.000 to km 133.020 & km 137.330 to km 142.028 and land slide treatment at existing km 138.500 Design chainage km 134.970 of NH -94 on EPC mode under improvement to NH connectivity to Chardham in the state of Uttarakhand.,MoRTH -) (-,618214,,,Uttarakhand,03/2018,07/2021,06/2024,346.5,346.5,0.0,100.0,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.864346,3,100.0,0.0,0.0,100.0,0.0,0.0
618218,7,2026-05,Rehabilitation & upgradation of existing road to 2-lane with hard shoulder from Joshimath km 0.00 to Saraithota km 29.725 road on NH-107B under Bharatmala Pariyojna on EPC mode in the state of Uttarakhand,MoRTH -) (-,618218,,,Uttarakhand,10/2022,05/2025,03/2027,338.38,338.38,0.0,78.2,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.864527,3,77.46666666666667,2.200000000000003,0.0,80.0,0.0,1.7999999999999972
618219,7,2026-05,Upgradation to 2-lane with Hard shoulder configuration of Suraithota Ch. 29.725 km to Malari Ch. 60.550 km road on NH- 107B under in the state of Uttarakhand.,MoRTH -) (-,618219,,,Uttarakhand,10/2022,05/2026,12/2026,292.76,292.76,0.0,72.5,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.864702,3,70.0,7.5,0.0,76.67,0.0,4.170000000000002
618390,8,2026-05,"Construction, Operation & Maintenance of 2-L Bi-directional Silkyara Bend- Barkot Tunnel with escape passage including approaches Tunnel-4.531 & Approach road- 0.328 on Dharasu-Yamunotri section b/w Chainage 25.400km and 51.00km falling along NH-134 Old NH-94 on EPC mode",NHIDCL N24000855) (10297,618390,,,Uttarakhand,03/2018,07/2022,03/2027,1383.78,1383.78,710.42,72.85,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.864889,5,69.628,2.6400000000000006,0.0,73.5,830.46,0.6500000000000057
618391,8,2026-05,"Construction for Mitigation Measures of 5 Nos. Landslides, 05 No. Sinking Zones and 01 No. Bridge from Ch. 450.00 to Ch. 468.00 18 Km. Length on NH-07 Package-III",NHIDCL N24002164) (-,618391,,,Uttarakhand,12/2023,12/2025,02/2027,250.33,250.33,0.0,83.54,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.865057,5,73.696,18.25,0.0,87.57,0.0,4.029999999999987
618392,7,2026-05,"Construction for Mitigation Measures of 5 Nos. Landslides, 5 Nos. Sinking Zones in between Ch. 433.00 to 450.00 BANERPANI VILLAGE on NH-07 on EPC mode in the state of Uttarakhand Package-2",NHIDCL N24002206) (-,618392,,,Uttarakhand,12/2023,06/2026,01/2027,259.64,259.64,0.0,62.93,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.865229,4,49.315,19.75,0.0,64.23,0.0,1.3000000000000043
618393,8,2026-05,"Construction for Mitigation Measures of 10 Nos. Landslides, 01 No. Sinking Zones and 1 No. of Minor Bridge in between at Ch. Km 368.00 to Km 433.00 on NH-07 on EPC Mode in Uttarakhand Package-1",NHIDCL N24002163) (-,618393,,,Uttarakhand,12/2023,12/2025,,216.68,216.68,107.69,96.0,FlashReport_May2026_page157_table0.csv,157,2026-08-28T21:13:52.865626,5,93.6,9.0,0.0,98.61,113.17,2.6099999999999994
618875,7,2026-05,4L of Haridwar Nagina section Design Ch. LME from km 13.829 to km 17.110 & km 26.077 to km 27.508 and Design Ch. RME from km 13.839 to km 17.120 & km 26.078 to km 27.509 of EUP mitigation measures on NH74,National Highways Authority of India [NHAI] -) (-,618875,,,Uttarakhand,11/2021,02/2024,12/2026,183.92,142.11,113.06,70.42,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.866660,3,70.28,0.4200000000000017,0.0,70.42,115.42,0.0
619142,8,2026-05,Construction of 4-lane connectivity to Banbasa ICP at India Nepal border from NH-09 old NH-125 Sitarganj-Tanakpur at Km 40.00 near Jagbuda bridge under Bharatmala Priyojana of NH-109D on EPC mode in the State of Uttarakhand,National Highways Authority of India [NHAI] -) (-,619142,,,Uttarakhand,06/2022,09/2024,04/2027,216.97,237.01,165.81,75.24,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.866881,4,74.62,1.2399999999999949,0.0,75.24,213.92,0.0
619155,7,2026-05,Upgradation and 4L of Haridwar Bypass from Km 0.000 Km 188.100 of NH-58 to Km. 15.100 Km 5.100 of NH 74 PKg-1,National Highways Authority of India [NHAI] N24001526) (11813,619155,,,Uttarakhand,11/2021,10/2024,11/2026,1602.89,1423.89,590.01,79.25,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.867112,4,74.3325,5.739999999999995,0.0,79.75,770.27,0.5
619292,6,2026-05,4L Medinipur to Ballupur from Km. 458.65 to Km. 487.65 of NH-07Pkg-2,NHAI -) (12093,619292,,,Uttarakhand,03/2022,02/2025,07/2026,1092.9,1072.5,736.07,93.9,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.867291,2,93.9,0.0,0.0,93.9,736.71,0.0
619293,6,2026-05,Construction of 4 Lane Access Controlled Bypass for Dehradun on NH307 from Design Chainage km 0050 Jhajra on NH-07 to Design Chainage km 12220 Asharori on EPC Mode in the State of Uttarakhand under NHO,NHAI -) (-,619293,,,Uttarakhand,12/2023,04/2027,04/2027,715.97,337.11,159.18,54.86,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.867478,2,45.56,4.560000000000002,0.0,58.09,179.03,3.230000000000004
619294,6,2026-05,Road Safety Improvement of existing four lane section of Dehradun-Lal Tappar-Nepali Farm Section of NH-7 and Nepali Farm-Motichur NH-34 on EPC Mode in Uttarakhand under NHO.,NHAI -) (-,619294,,,Uttarakhand,05/2025,08/2028,08/2028,720.67,388.19,2.6,1.0,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.867649,2,0.5,1.0,0.0,5.02,2.7,4.02
619295,6,2026-05,Four/Six laning of Bhaniyawala-Jollygrant-Rishikesh spur section of NH-07 from Km. 0.000 to Km 19.780,NHAI -) (12094,619295,,,Uttarakhand,02/2023,11/2027,11/2027,742.43,664.92,0.52,0.0,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.867802,2,0.0,0.0,0.0,0.0,12.47,0.0
617893,8,2026-05,Construction of additional major Bridge with 4- lane configuration of length 1.48 km on NH-60 NH-14 over River Kangshabati from Km. 117.770 to Km 119.250 and additional major Bridge with 4- lane configuration of length 0.900 km on NH-60 NH- 14 over River Shilabati from Km. 173.220 to Km 174.120 in the district of Paschim Medinipur of West Bengal under Annual Plan for FY 2023-24 on EPC mode. Job No 014-W8-2023-24/527 .,MoRTH -) (-,617893,,,West Bengal,11/2023,05/2028,05/2028,304.83,304.83,0.0,0.0,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.868075,4,0.0,0.0,0.0,0.0,0.04,0.0
617894,7,2026-05,"Construction or 4 lane Raniganj Bypass of length 5.261 km on NH-60 new NH-14 from km 273.00 of NH to km 478.18 of NH-2 New NH 16 in paschim Bardhaman, West Bengal in EPC Mode- reg. Job No. 014-WB-2022-23/514",MoRTH -) (-,617894,,,West Bengal,03/2023,03/2026,03/2027,410.83,410.83,169.08,66.82,FlashReport_May2026_page158_table0.csv,158,2026-08-28T21:13:52.868263,3,61.67666666666667,8.11,0.0,67.28,174.31,0.46000000000000796
